SKU,Column,Attribute,Value,UOM,Provenance,Certified,Nonconformity,Source Quote,Verifier Signals
73019603,HEIGHT,height,36,,derived,yes,,in,"dimensional: 1.00 (36 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019603,HEIGHT_UOM,height,in,,derived,yes,,,"dimensional: 1.00 (36 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019652,Dept,,Building Materials,,routed,yes,,Rail | Kit | Finyline,
73019652,Class,,Decking & Railing,,routed,yes,,Rail | Kit | Finyline,
73019652,Fine,,Railing Systems & Components,,routed,yes,,Rail | Kit | Finyline,
73019652,Mfg_Part_Num,,73019652,,passthrough,yes,,,
73019652,Part_Desc,,Finyline Wh 8' Fl Rail Kit Sq,,passthrough,yes,,,
73019652,E1_Brand,,-- Unbranded --,,passthrough,yes,,,
73019652,Unilog_Brand,,-- No Unilog Brand --,,passthrough,yes,,,
73019652,DIB_Brand,,-- No DIB Brand --,,passthrough,yes,,,
73019652,Part_Manuf,,-,,passthrough,yes,,,
73019652,MANUFACTURER_PART_NUMBER,,73019652,,passthrough,yes,,,
73019652,Classpath,,Building Materials>Decking & Porch>Railing,,routed,yes,,Rail | Kit | Finyline,
73019652,MOBILE_DESC,,"Rail Kit, 73019652, 42 in Height, Fl Orientation, Wh Assembly",,composed,yes,,in | Fl | Wh,
73019652,INVOICE_DESC,,RAIL KIT 42IN FL WH,,composed,yes,,in | Fl | Wh,
73019652,SHORT_DESC,,"73019652 Rail Kit, 42 in Height, Fl Orientation, Wh Assembly",,composed,yes,,in | Fl | Wh,
73019652,LONG_DESC1,,"Rail Kit, 42 in Height, Fl Orientation, Wh Assembly",,composed,yes,,in | Fl | Wh,
73019652,RETAIL_DESC,,"Rail Kit, 42 in Height, Fl Orientation, Wh Assembly",,composed,yes,,in | Fl | Wh,
73019652,ITEM_FEATURES_1,,42 in,,composed,yes,,in,
73019652,Product Name,component_type,Rail Kit,,derived,yes,,Rail Kit,"dimensional: abstained (component_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions component_type) ; identity: abstained (component_type is not an identity claim) ; vocabulary: 1.00 ('rail kit' is a declared term for component_type)"
73019652,ATTRIBUTE_LABEL 1,component_type,Product Name,,derived,yes,,,"dimensional: abstained (component_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions component_type) ; identity: abstained (component_type is not an identity claim) ; vocabulary: 1.00 ('rail kit' is a declared term for component_type)"
73019652,ATTRIBUTE_VALUE 1,component_type,rail kit,,extracted,no,,Rail Kit,"dimensional: abstained (component_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions component_type) ; identity: abstained (component_type is not an identity claim) ; vocabulary: 1.00 ('rail kit' is a declared term for component_type)"
73019652,ATTRIBUTE_LABEL 2,length,Length,,derived,yes,,,
73019652,ATTRIBUTE_LABEL 3,height,Height,,derived,yes,,,"dimensional: 1.00 (42 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019652,ATTRIBUTE_VALUE 3,height,42,,extracted,no,,in,"dimensional: 1.00 (42 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019652,ATTRIBUTE_UOM 3,height,in,,derived,no,,,"dimensional: 1.00 (42 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019652,ATTRIBUTE_LABEL 4,material,Material,,derived,yes,,,
73019652,ATTRIBUTE_LABEL 5,baluster_style,Baluster Style,,derived,yes,,,
73019652,ATTRIBUTE_LABEL 6,orientation,Orientation,,derived,yes,,,"dimensional: abstained (orientation is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions orientation) ; identity: abstained (orientation is not an identity claim) ; vocabulary: 0.00 ('Fl' is not a term orientation accepts. This category allows 'horizontal', 'stair'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019652,ATTRIBUTE_VALUE 6,orientation,Fl,,extracted,no,,Fl,"dimensional: abstained (orientation is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions orientation) ; identity: abstained (orientation is not an identity claim) ; vocabulary: 0.00 ('Fl' is not a term orientation accepts. This category allows 'horizontal', 'stair'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019652,ATTRIBUTE_LABEL 7,colour,Color,,derived,yes,,,
73019652,ATTRIBUTE_LABEL 8,assembly,Assembly,,derived,yes,,,"dimensional: abstained (assembly is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions assembly) ; identity: abstained (assembly is not an identity claim) ; vocabulary: 0.00 ('Wh' is not a term assembly accepts. This category allows 'assembled', 'kit'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019652,ATTRIBUTE_VALUE 8,assembly,Wh,,extracted,no,,Wh,"dimensional: abstained (assembly is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions assembly) ; identity: abstained (assembly is not an identity claim) ; vocabulary: 0.00 ('Wh' is not a term assembly accepts. This category allows 'assembled', 'kit'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019652,UNSPSC,,30151800,,routed,yes,,Rail | Kit | Finyline,
73019652,HEIGHT,height,42,,derived,yes,,in,"dimensional: 1.00 (42 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019652,HEIGHT_UOM,height,in,,derived,yes,,,"dimensional: 1.00 (42 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019517,Dept,,Building Materials,,routed,yes,,Rail | Kit | Finyline,
73019517,Class,,Decking & Railing,,routed,yes,,Rail | Kit | Finyline,
73019517,Fine,,Railing Systems & Components,,routed,yes,,Rail | Kit | Finyline,
73019517,Mfg_Part_Num,,73019517,,passthrough,yes,,,
73019517,Part_Desc,,Finyline Wh 10' Fl Rail Kit Sq,,passthrough,yes,,,
73019517,E1_Brand,,-- Unbranded --,,passthrough,yes,,,
73019517,Unilog_Brand,,-- No Unilog Brand --,,passthrough,yes,,,
73019517,DIB_Brand,,-- No DIB Brand --,,passthrough,yes,,,
73019517,Part_Manuf,,-,,passthrough,yes,,,
73019517,MANUFACTURER_PART_NUMBER,,73019517,,passthrough,yes,,,
73019517,Classpath,,Building Materials>Decking & Porch>Railing,,routed,yes,,Rail | Kit | Finyline,
73019517,MOBILE_DESC,,"Railing System, 73019517, 36 in Height, Wh, square Baluster Style",,composed,yes,,in | Wh | Sq,
73019517,INVOICE_DESC,,RAILING SYSTEM 36IN WH SQUARE FL KIT,,composed,yes,,in | Wh | Sq | Fl | Kit,
73019517,SHORT_DESC,,"73019517 Railing System, 36 in Height, Wh, square Baluster Style, Fl Orientation, kit Assembly",,composed,yes,,in | Wh | Sq | Fl | Kit,
73019517,LONG_DESC1,,"Railing System, 36 in Height, Wh, square Baluster Style, Fl Orientation, kit Assembly",,composed,yes,,in | Wh | Sq | Fl | Kit,
73019517,RETAIL_DESC,,"Railing System, 36 in Height, Wh, square Baluster Style, Fl Orientation, kit Assembly",,composed,yes,,in | Wh | Sq | Fl | Kit,
73019517,ITEM_FEATURES_1,,36 in,,composed,yes,,in,
73019517,ATTRIBUTE_LABEL 1,component_type,Product Name,,derived,yes,,,
73019517,ATTRIBUTE_LABEL 2,length,Length,,derived,yes,,,
73019517,ATTRIBUTE_LABEL 3,height,Height,,derived,yes,,,"dimensional: 1.00 (36 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019517,ATTRIBUTE_VALUE 3,height,36,,extracted,no,,in,"dimensional: 1.00 (36 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019517,ATTRIBUTE_UOM 3,height,in,,derived,no,,,"dimensional: 1.00 (36 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019517,ATTRIBUTE_LABEL 4,material,Material,,derived,yes,,,"dimensional: abstained (material is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions material) ; identity: abstained (material is not an identity claim) ; vocabulary: 0.00 ('Wh' is not a term material accepts. This category allows 'aluminum', 'composite', 'PVC', 'steel', 'wood'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019517,ATTRIBUTE_VALUE 4,material,Wh,,extracted,no,,Wh,"dimensional: abstained (material is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions material) ; identity: abstained (material is not an identity claim) ; vocabulary: 0.00 ('Wh' is not a term material accepts. This category allows 'aluminum', 'composite', 'PVC', 'steel', 'wood'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019517,ATTRIBUTE_LABEL 5,baluster_style,Baluster Style,,derived,yes,,,"dimensional: abstained (baluster_style is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions baluster_style) ; identity: abstained (baluster_style is not an identity claim) ; vocabulary: 1.00 ('square' is a declared term for baluster_style)"
73019517,ATTRIBUTE_VALUE 5,baluster_style,square,,extracted,no,,Sq,"dimensional: abstained (baluster_style is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions baluster_style) ; identity: abstained (baluster_style is not an identity claim) ; vocabulary: 1.00 ('square' is a declared term for baluster_style)"
73019517,ATTRIBUTE_LABEL 6,orientation,Orientation,,derived,yes,,,"dimensional: abstained (orientation is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions orientation) ; identity: abstained (orientation is not an identity claim) ; vocabulary: 0.00 ('Fl' is not a term orientation accepts. This category allows 'horizontal', 'stair'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019517,ATTRIBUTE_VALUE 6,orientation,Fl,,extracted,no,,Fl,"dimensional: abstained (orientation is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions orientation) ; identity: abstained (orientation is not an identity claim) ; vocabulary: 0.00 ('Fl' is not a term orientation accepts. This category allows 'horizontal', 'stair'. A plausible-sounding value outside the vocabulary is exactly the failure a confidence score does not catch.)"
73019517,ATTRIBUTE_LABEL 7,colour,Color,,derived,yes,,,
73019517,ATTRIBUTE_LABEL 8,assembly,Assembly,,derived,yes,,,"dimensional: abstained (assembly is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions assembly) ; identity: abstained (assembly is not an identity claim) ; vocabulary: 1.00 ('kit' is a declared term for assembly)"
73019517,ATTRIBUTE_VALUE 8,assembly,kit,,extracted,no,,Kit,"dimensional: abstained (assembly is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions assembly) ; identity: abstained (assembly is not an identity claim) ; vocabulary: 1.00 ('kit' is a declared term for assembly)"
73019517,UNSPSC,,30151800,,routed,yes,,Rail | Kit | Finyline,
73019517,HEIGHT,height,36,,derived,yes,,in,"dimensional: 1.00 (36 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019517,HEIGHT_UOM,height,in,,derived,yes,,,"dimensional: 1.00 (36 inch is dimensionally valid for height (length)) ; constraint: 0.70 (1 of 2 constraint(s) on height held; 1 could not be evaluated for lack of co-referenced values) ; identity: abstained (height is not an identity claim) ; vocabulary: abstained (height is quantity, not a controlled term)"
73019602,Dept,,Building Materials,,routed,yes,,Balusters | Rail | Kit | Alum | Finyline,
73019602,Class,,Decking & Railing,,routed,yes,,Balusters | Rail | Kit | Alum | Finyline,
73019602,Fine,,Railing Systems & Components,,routed,yes,,Balusters | Rail | Kit | Alum | Finyline,
73019602,Mfg_Part_Num,,73019602,,passthrough,yes,,,
73019602,Part_Desc,,Finyline Wh 6' Fl Rail Kit Rd - w/Black Alum Balusters,,passthrough,yes,,,
73019602,E1_Brand,,-- Unbranded --,,passthrough,yes,,,
73019602,Unilog_Brand,,-- No Unilog Brand --,,passthrough,yes,,,
73019602,DIB_Brand,,-- No DIB Brand --,,passthrough,yes,,,
73019602,Part_Manuf,,-,,passthrough,yes,,,
73019602,MANUFACTURER_PART_NUMBER,,73019602,,passthrough,yes,,,
73019602,Classpath,,Building Materials>Decking & Porch>Railing,,routed,yes,,Balusters | Rail | Kit | Alum | Finyline,
73019602,MOBILE_DESC,,"Rail Kit, 73019602, 36 in Height, aluminum, Fl Baluster Style",,composed,yes,,in | Alum | Fl,
73019602,INVOICE_DESC,,RAIL KIT 36IN ALUM FL RD BLK KIT,,composed,yes,,in | Alum | Fl | Rd | Black | Kit,
73019602,SHORT_DESC,,"73019602 Rail Kit, 36 in Height, aluminum, Fl Baluster Style, Rd Orientation, Black, kit Assembly",,composed,yes,,in | Alum | Fl | Rd | Black | Kit,
73019602,LONG_DESC1,,"Rail Kit, 36 in Height, aluminum, Fl Baluster Style, Rd Orientation, Black, kit Assembly",,composed,yes,,in | Alum | Fl | Rd | Black | Kit,
73019602,RETAIL_DESC,,"Rail Kit, 36 in Height, aluminum, Fl Baluster Style, Rd Orientation, Black, kit Assembly",,composed,yes,,in | Alum | Fl | Rd | Black | Kit,
73019602,ITEM_FEATURES_1,,36 in,,composed,yes,,in,
73019602,Product Name,component_type,Rail Kit,,derived,yes,,Rail Kit,"dimensional: abstained (component_type is nominal, not a physical quantity) ; constraint: abstained (no constraint in decking.railing mentions component_type) ; identity: abstained (component_type is not an identity claim) ; vocabulary: 1.00 ('rail kit' is a declared term for component_type)"
